customer_id,date,revenue,channel,region
263,2022-08-12,256.3,Referral,EU
918,2022-04-16,443.2,Referral,EU
875,2023-09-19,428.89,Referral,APAC
449,2023-09-28,445.42,Referral,APAC
216,2022-03-14,485.98,Organic,EU
100,2022-10-09,186.54,Referral,US
27,2023-04-29,109.99,Referral,EU
625,2022-09-03,331.66,Email,EU
165,2023-09-29,355.13,Email,EU
185,2022-01-09,394.15,Email,EU
518,2023-05-23,86.12,Google Ads,EU
454,2023-05-26,280.18,Organic,EU
993,2023-06-07,340.02,Organic,US
448,2023-01-03,94.21,Referral,EU
475,2023-12-15,416.9,Referral,US
563,2022-10-25,362.05,Google Ads,EU
176,2022-02-09,82.49,Referral,EU
192,2024-01-01,329.16,Organic,APAC
831,2022-10-30,271.29,Google Ads,US
294,2023-08-10,275.7,Organic,US
2,2023-12-19,16.07,Referral,US
992,2022-11-19,461.75,Organic,EU
332,2022-06-30,191.69,Email,EU
611,2023-07-10,227.93,Referral,EU
221,2023-03-10,389.19,Email,EU
829,2023-03-20,20.39,Referral,US
95,2022-09-02,167.02,Google Ads,APAC
483,2023-08-01,341.93,Referral,EU
266,2023-03-21,17.23,Google Ads,EU
189,2022-06-25,475.5,Referral,APAC
996,2022-03-28,185.99,Email,EU
689,2022-06-01,89.69,Referral,EU
170,2022-08-10,121.32,Referral,APAC
365,2022-09-03,474.13,Email,EU
713,2023-02-26,227.37,Referral,US
574,2022-09-17,418.82,Organic,EU
909,2023-03-20,28.32,Organic,EU
414,2023-09-17,462.5,Organic,EU
838,2023-11-24,341.02,Organic,APAC
849,2022-03-23,185.47,Email,APAC
931,2023-06-15,88.62,Email,US
602,2023-07-02,14.53,Google Ads,US
873,2023-11-02,290.27,Organic,US
103,2022-09-05,430.79,Email,EU
492,2023-04-27,218.21,Email,US
132,2023-11-17,420.33,Referral,US
601,2022-02-09,197.75,Email,US
172,2023-08-06,97.72,Google Ads,EU
860,2022-05-27,304.62,Email,APAC
200,2022-08-10,255.84,Referral,US
47,2023-03-22,263.89,Referral,US
731,2022-11-15,347.44,Referral,EU
7,2022-11-19,275.8,Email,EU
748,2023-05-17,268.57,Referral,US
177,2023-10-09,306.54,Referral,APAC
346,2023-08-27,164.09,Email,EU
529,2022-08-28,322.43,Organic,APAC
870,2023-09-18,191.58,Organic,EU
487,2023-09-05,60.59,Email,APAC
617,2023-03-23,488.63,Email,EU
39,2022-11-25,57.91,Organic,EU
842,2023-11-02,380.76,Referral,APAC
633,2023-08-03,269.81,Organic,EU
84,2023-11-05,341.12,Google Ads,EU
897,2023-08-07,443.94,Email,EU
709,2022-03-06,134.72,Email,EU
545,2022-10-10,249.5,Google Ads,EU
509,2023-04-20,498.9,Email,EU
31,2022-05-14,269.13,Google Ads,US
984,2023-03-12,16.64,Google Ads,EU
236,2022-06-05,77.12,Organic,EU
880,2023-11-25,135.09,Referral,US
932,2023-09-03,337.11,Organic,APAC
77,2023-04-11,343.07,Organic,APAC
435,2022-06-24,256.4,Google Ads,US
502,2022-06-03,379.44,Referral,US
982,2023-06-02,472.57,Email,EU
572,2022-06-07,431.71,Referral,EU
420,2022-03-18,147.13,Email,APAC
992,2022-09-11,258.26,Email,APAC
979,2022-01-21,499.34,Referral,APAC
255,2022-12-03,179.4,Google Ads,EU
318,2023-01-20,416.38,Google Ads,US
436,2023-02-03,288.84,Referral,APAC
399,2022-11-19,458.76,Referral,APAC
715,2022-08-20,11.27,Referral,US
944,2023-10-29,149.1,Referral,EU
464,2023-03-01,413.86,Email,APAC
43,2022-11-13,113.41,Email,EU
516,2022-05-23,473.87,Google Ads,US
141,2022-03-24,381.0,Google Ads,EU
964,2023-05-03,67.52,Email,EU
573,2023-08-03,369.08,Referral,US
385,2022-11-14,112.27,Organic,APAC
458,2023-05-09,289.44,Organic,US
565,2022-03-20,348.56,Google Ads,EU
781,2022-05-17,448.88,Organic,APAC
645,2022-05-31,306.04,Email,APAC
75,2023-05-05,202.57,Google Ads,APAC
854,2022-05-05,68.65,Google Ads,US
75,2022-12-02,459.31,Email,US
642,2022-08-13,102.81,Google Ads,US
508,2022-04-20,265.58,Email,EU
360,2023-01-20,460.45,Referral,APAC
834,2022-09-18,414.75,Email,EU
295,2023-11-21,60.5,Email,EU
104,2022-11-09,178.85,Email,US
149,2023-09-23,94.88,Referral,APAC
938,2023-07-12,191.3,Referral,APAC
272,2022-02-18,169.57,Email,EU
210,2023-12-27,384.39,Referral,EU
980,2022-01-12,241.42,Organic,APAC
418,2023-10-02,169.17,Organic,APAC
380,2023-06-10,171.91,Email,US
611,2022-04-21,361.31,Referral,APAC
418,2022-08-12,286.62,Google Ads,US
247,2023-01-15,462.64,Organic,US
91,2023-08-04,114.47,Google Ads,US
709,2022-09-03,245.69,Organic,APAC
717,2022-03-17,479.68,Email,APAC
440,2023-03-07,267.97,Email,US
41,2023-04-06,30.14,Organic,US
298,2022-07-30,477.4,Email,US
363,2022-02-01,377.29,Google Ads,EU
664,2023-05-17,475.07,Referral,APAC
519,2023-03-05,278.97,Organic,US
706,2022-03-25,417.77,Google Ads,APAC
817,2023-01-17,184.38,Google Ads,EU
921,2022-11-15,88.04,Google Ads,US
230,2023-07-19,18.23,Organic,US
7,2022-04-12,124.13,Organic,US
455,2022-12-17,75.85,Referral,EU
34,2023-11-24,137.74,Email,US
896,2023-11-19,106.88,Google Ads,APAC
919,2022-06-18,159.76,Email,APAC
392,2023-11-24,167.7,Google Ads,APAC
217,2023-01-02,187.32,Google Ads,US
674,2023-06-27,361.6,Email,APAC
201,2023-07-16,95.8,Email,APAC
218,2022-03-25,320.56,Email,APAC
251,2022-12-01,331.11,Email,APAC
49,2022-10-17,424.09,Google Ads,APAC
531,2023-11-21,380.67,Email,US
5,2023-07-25,467.12,Referral,US
785,2023-06-18,372.42,Organic,APAC
533,2023-05-25,440.6,Referral,APAC
130,2022-11-26,148.11,Google Ads,US
426,2022-07-19,359.5,Referral,APAC
173,2023-12-07,458.53,Referral,APAC
640,2023-10-17,72.44,Google Ads,US
141,2023-05-13,161.64,Google Ads,US
38,2023-04-08,158.57,Organic,US
501,2023-03-06,348.5,Email,EU
751,2022-05-16,308.66,Referral,APAC
949,2023-09-26,270.9,Organic,EU
55,2022-06-22,489.95,Referral,US
68,2023-12-17,199.26,Google Ads,APAC
950,2022-10-26,86.71,Email,US
880,2022-11-24,66.05,Google Ads,APAC
195,2022-01-07,280.39,Organic,EU
155,2022-10-02,277.39,Referral,US
829,2022-04-10,306.3,Organic,US
496,2022-05-21,260.96,Referral,US
416,2023-12-25,80.89,Organic,EU
723,2023-08-21,167.59,Email,EU
713,2023-11-07,467.7,Google Ads,EU
963,2023-04-10,130.6,Email,EU
699,2022-09-15,296.16,Referral,US
148,2022-07-12,312.15,Email,APAC
159,2022-12-17,464.31,Google Ads,US
248,2023-04-30,105.32,Organic,EU
602,2022-09-01,18.08,Google Ads,US
104,2023-07-24,376.13,Email,APAC
22,2023-11-30,220.61,Organic,APAC
694,2022-02-10,45.76,Organic,APAC
270,2022-01-25,147.74,Organic,EU
49,2023-03-12,69.38,Email,EU
758,2023-09-01,411.16,Referral,APAC
593,2023-10-13,360.93,Email,EU
628,2022-04-01,335.46,Referral,US
412,2022-10-24,466.3,Google Ads,EU
513,2022-02-08,32.88,Organic,EU
652,2022-03-02,31.35,Google Ads,US
299,2023-08-31,285.71,Email,APAC
386,2023-06-22,463.99,Google Ads,US
507,2022-03-05,348.61,Google Ads,US
110,2023-05-03,83.67,Organic,EU
784,2023-03-09,442.94,Email,APAC
465,2023-10-23,44.54,Google Ads,APAC
114,2023-06-11,307.98,Referral,US
179,2022-11-03,388.85,Organic,US
702,2022-11-24,189.25,Google Ads,US
805,2023-07-12,223.31,Referral,EU
50,2022-10-19,410.39,Organic,US
695,2022-12-06,351.51,Organic,US
947,2023-07-08,292.87,Google Ads,US
952,2023-05-12,365.14,Organic,APAC
764,2022-01-27,368.59,Organic,APAC
70,2023-05-07,83.61,Google Ads,APAC
202,2022-08-29,18.87,Email,APAC
545,2022-11-15,25.27,Email,US
893,2023-09-01,393.22,Google Ads,EU
418,2022-12-11,422.18,Google Ads,EU
284,2022-01-24,347.17,Google Ads,APAC
848,2022-02-16,176.93,Organic,EU
40,2023-04-22,438.86,Google Ads,EU
977,2023-03-21,256.23,Referral,APAC
363,2023-01-12,140.51,Google Ads,EU
554,2022-08-25,463.52,Referral,US
623,2022-04-20,437.86,Referral,EU
267,2023-08-29,383.17,Referral,EU
791,2023-05-04,489.41,Email,US
493,2023-11-25,264.28,Organic,US
476,2022-05-05,137.29,Referral,US
22,2023-11-04,389.11,Email,EU
67,2023-05-18,201.17,Organic,EU
633,2023-01-05,387.47,Referral,EU
367,2023-12-19,141.77,Referral,US
298,2022-05-03,352.27,Google Ads,APAC
630,2023-03-04,198.56,Google Ads,EU
121,2023-01-14,67.98,Email,EU
496,2022-02-14,198.51,Organic,US
195,2023-07-12,360.18,Google Ads,EU
348,2023-04-27,310.99,Organic,EU
897,2022-04-20,358.22,Organic,US
675,2023-11-13,26.07,Organic,US
363,2022-01-22,127.03,Referral,US
683,2023-06-18,295.45,Google Ads,EU
176,2023-09-18,151.78,Email,US
172,2022-01-14,287.89,Google Ads,US
578,2022-12-12,173.59,Organic,EU
601,2023-11-29,239.51,Google Ads,US
171,2023-08-28,62.83,Organic,US
728,2022-01-24,280.04,Organic,US
72,2023-06-18,341.33,Organic,US
853,2022-06-26,484.31,Email,APAC
724,2022-04-02,468.88,Referral,EU
216,2023-09-30,87.24,Organic,APAC
122,2023-07-03,272.85,Google Ads,US
966,2022-02-12,351.92,Organic,US
534,2023-04-15,414.41,Google Ads,EU
70,2023-04-29,366.07,Referral,US
301,2023-02-28,245.34,Google Ads,EU
60,2022-07-14,371.64,Referral,EU
716,2023-09-23,235.62,Email,US
952,2022-01-28,410.8,Email,EU
969,2023-09-18,246.24,Organic,APAC
799,2023-05-11,295.77,Email,US
531,2023-02-03,261.34,Referral,US
511,2022-04-11,317.66,Referral,EU
555,2023-08-09,152.16,Google Ads,APAC
317,2023-10-05,439.03,Email,US
60,2022-02-13,400.89,Google Ads,APAC
101,2022-02-24,41.42,Google Ads,EU
147,2022-11-19,44.42,Google Ads,APAC
56,2022-04-09,448.15,Referral,US
143,2022-03-19,136.45,Google Ads,US
173,2023-01-16,412.6,Google Ads,APAC
965,2022-05-29,461.63,Referral,APAC
797,2023-10-06,26.09,Email,EU
10,2022-11-27,88.27,Google Ads,EU
622,2023-07-23,398.57,Email,APAC
432,2023-03-06,305.87,Organic,US
997,2022-12-13,95.68,Referral,US
104,2023-07-29,433.3,Referral,EU
651,2022-03-20,44.37,Referral,EU
842,2022-10-10,124.63,Organic,US
138,2023-03-13,319.59,Email,APAC
515,2022-07-12,68.09,Google Ads,APAC
892,2022-03-23,360.58,Google Ads,EU
104,2022-06-19,178.16,Email,APAC
972,2023-09-21,440.92,Email,EU
594,2023-03-26,288.31,Referral,EU
544,2022-11-17,185.58,Organic,APAC
391,2023-05-12,373.05,Referral,EU
40,2022-11-29,55.34,Email,APAC
465,2022-05-30,132.87,Google Ads,EU
242,2022-07-14,88.3,Email,EU
901,2023-05-03,61.42,Organic,US
926,2022-05-14,436.78,Organic,APAC
140,2023-12-18,372.84,Google Ads,US
581,2023-10-18,88.84,Referral,EU
538,2023-06-29,233.53,Email,APAC
423,2022-09-23,203.18,Google Ads,EU
555,2022-01-19,399.46,Organic,EU
318,2022-11-22,447.64,Organic,APAC
758,2022-11-07,211.14,Referral,US
331,2022-02-05,379.55,Organic,EU
789,2023-01-02,42.39,Referral,APAC
749,2023-12-14,258.3,Referral,APAC
890,2022-02-15,407.5,Referral,EU
677,2023-03-04,51.52,Referral,EU
310,2022-08-27,464.27,Organic,US
717,2022-03-20,195.87,Google Ads,US
19,2023-08-20,114.3,Referral,US
826,2023-10-05,375.6,Email,US
346,2022-01-13,452.21,Google Ads,APAC
207,2022-05-24,395.92,Organic,US
538,2023-06-28,16.09,Google Ads,US
499,2022-09-03,217.05,Organic,US
972,2023-02-02,166.84,Email,EU
843,2022-07-04,180.98,Organic,EU
474,2022-02-05,416.94,Email,US
963,2022-09-02,453.68,Email,EU
654,2022-01-05,406.43,Google Ads,US
943,2023-02-19,478.82,Organic,US
614,2022-10-17,147.75,Organic,US
968,2022-07-26,330.97,Organic,APAC
881,2023-07-29,468.71,Email,APAC
603,2022-06-16,364.46,Referral,EU
703,2023-09-08,229.26,Google Ads,APAC
624,2023-07-15,99.08,Organic,EU
591,2022-07-11,40.54,Google Ads,APAC
293,2023-07-01,38.77,Email,APAC
569,2023-11-19,344.83,Email,EU
590,2023-03-12,25.44,Organic,US
237,2022-02-15,56.26,Email,APAC
35,2023-12-12,445.82,Google Ads,APAC
862,2022-11-22,283.86,Organic,US
591,2023-09-07,35.25,Google Ads,APAC
238,2023-05-21,40.22,Organic,EU
747,2022-07-03,334.53,Email,APAC
990,2023-05-30,255.95,Referral,EU
619,2022-02-22,51.7,Email,US
16,2023-04-11,458.95,Organic,EU
542,2022-08-07,295.4,Organic,US
746,2022-06-29,80.96,Referral,EU
788,2022-10-26,206.11,Organic,APAC
588,2023-06-24,300.64,Organic,EU
694,2023-08-06,446.75,Organic,US
74,2023-05-26,246.42,Organic,APAC
153,2023-08-12,143.22,Organic,EU
225,2023-11-22,477.92,Organic,US
377,2022-07-05,30.01,Organic,APAC
241,2022-02-11,402.9,Referral,EU
320,2023-06-02,39.65,Referral,EU
603,2022-04-25,159.36,Google Ads,US
923,2023-05-10,15.16,Referral,APAC
366,2023-10-13,42.47,Organic,APAC
460,2022-08-16,126.77,Google Ads,EU
161,2023-05-10,156.26,Referral,APAC
981,2023-11-09,282.97,Email,EU
192,2023-02-06,94.02,Google Ads,EU
614,2023-06-02,39.68,Referral,APAC
701,2023-03-16,112.08,Referral,US
695,2022-09-24,388.44,Google Ads,US
102,2023-05-29,328.64,Email,APAC
257,2022-02-15,490.67,Google Ads,EU
550,2022-07-27,488.93,Google Ads,APAC
242,2023-12-05,141.82,Organic,APAC
404,2023-06-22,24.82,Organic,APAC
239,2022-03-18,200.31,Google Ads,EU
261,2023-03-06,471.46,Referral,APAC
818,2022-06-07,288.38,Email,EU
86,2022-08-25,75.53,Referral,EU
710,2022-09-18,427.91,Google Ads,APAC
158,2023-07-22,156.3,Referral,APAC
356,2023-03-27,290.17,Referral,US
860,2023-10-26,40.36,Organic,US
93,2022-10-04,12.85,Google Ads,APAC
185,2023-09-20,114.87,Google Ads,US
3,2023-01-22,207.9,Email,EU
953,2022-10-20,390.41,Referral,APAC
999,2023-03-15,437.49,Referral,APAC
118,2023-08-06,91.46,Organic,APAC
764,2022-06-19,373.06,Google Ads,US
424,2023-06-08,123.68,Google Ads,US
523,2022-03-08,213.22,Organic,EU
126,2022-06-15,194.31,Email,EU
122,2022-07-19,23.59,Google Ads,US
231,2023-08-28,33.03,Google Ads,US
680,2023-04-15,198.8,Referral,EU
35,2023-08-02,488.09,Email,EU
693,2023-02-26,375.78,Google Ads,EU
466,2023-09-28,101.08,Email,US
34,2022-07-28,212.0,Organic,APAC
464,2022-04-30,472.16,Referral,APAC
177,2022-07-26,56.4,Google Ads,APAC
945,2023-07-18,309.94,Organic,APAC
651,2022-04-29,449.27,Email,US
716,2023-05-16,393.5,Organic,EU
166,2023-04-24,303.18,Organic,US
364,2023-08-28,438.06,Referral,EU
542,2022-12-12,256.68,Google Ads,APAC
105,2022-05-15,307.14,Organic,EU
200,2022-10-10,428.21,Google Ads,US
204,2023-08-03,38.45,Organic,EU
995,2023-10-08,482.96,Email,US
212,2022-11-03,64.32,Organic,US
850,2023-06-20,178.45,Referral,EU
72,2022-04-27,198.47,Organic,US
498,2023-11-27,140.27,Referral,US
771,2023-11-20,334.42,Google Ads,US
814,2022-12-21,487.52,Referral,US
369,2023-06-06,235.34,Organic,EU
907,2022-02-26,229.08,Referral,APAC
141,2023-06-22,345.75,Google Ads,EU
747,2023-01-20,63.57,Referral,EU
502,2022-05-24,355.0,Referral,APAC
846,2023-09-29,123.62,Organic,APAC
522,2022-04-29,335.36,Google Ads,EU
310,2022-07-28,346.33,Email,US
444,2023-02-19,121.73,Google Ads,EU
7,2023-11-16,260.36,Email,EU
410,2023-12-30,265.65,Organic,US
343,2022-03-01,107.31,Email,US
972,2023-10-27,344.25,Email,EU
744,2022-02-01,267.4,Referral,EU
40,2022-10-02,268.08,Google Ads,APAC
837,2022-03-02,290.29,Google Ads,US
425,2022-06-11,68.46,Organic,EU
774,2022-11-12,434.59,Referral,APAC
235,2022-10-09,53.39,Email,US
149,2022-09-08,102.93,Google Ads,US
277,2022-07-30,492.71,Email,APAC
822,2022-10-03,199.56,Email,EU
125,2022-01-13,204.79,Google Ads,APAC
735,2022-12-16,448.25,Referral,US
965,2023-07-14,179.68,Organic,APAC
403,2022-10-01,303.46,Organic,EU
81,2023-06-11,42.84,Referral,US
739,2022-06-05,94.83,Email,APAC
375,2023-03-20,63.87,Google Ads,US
877,2023-06-10,301.12,Referral,EU
938,2023-03-31,76.73,Email,EU
716,2023-10-11,473.64,Organic,APAC
262,2022-10-01,214.21,Organic,EU
326,2022-05-07,34.93,Organic,APAC
551,2023-04-05,115.05,Organic,APAC
276,2022-10-14,417.47,Organic,APAC
400,2023-06-02,356.41,Google Ads,APAC
760,2023-02-19,196.25,Organic,EU
790,2022-07-17,325.44,Referral,EU
300,2022-01-27,264.31,Email,US
411,2022-01-05,473.37,Google Ads,US
517,2023-01-31,485.84,Google Ads,US
948,2022-09-29,72.22,Referral,US
664,2022-12-02,111.68,Google Ads,US
12,2022-06-26,34.38,Email,US
72,2023-12-26,474.68,Referral,US
933,2022-12-02,275.88,Referral,EU
696,2023-11-20,333.18,Organic,APAC
953,2022-02-04,449.85,Referral,EU
307,2023-03-14,82.61,Referral,US
380,2023-02-06,134.53,Referral,APAC
414,2022-07-01,55.08,Email,US
320,2022-03-04,214.77,Google Ads,US
456,2022-05-08,252.9,Referral,APAC
175,2022-03-19,116.93,Google Ads,APAC
417,2023-05-28,448.67,Email,EU
848,2022-01-01,295.08,Organic,US
793,2022-01-28,87.67,Google Ads,US
933,2022-06-21,54.33,Organic,APAC
293,2023-08-05,135.27,Referral,US
309,2022-10-17,329.91,Referral,APAC
97,2023-09-08,428.16,Organic,EU
136,2022-11-27,256.97,Email,US
533,2023-04-08,151.33,Google Ads,US
496,2022-02-03,280.53,Organic,APAC
341,2023-09-21,445.68,Google Ads,APAC
379,2023-03-30,229.53,Google Ads,EU
703,2023-06-17,93.75,Google Ads,EU
957,2023-10-19,397.2,Email,APAC
161,2023-07-03,65.88,Organic,US
878,2022-10-20,366.37,Referral,EU
805,2022-05-07,197.26,Google Ads,EU
405,2022-10-03,220.65,Organic,APAC
262,2022-09-14,460.11,Email,US
992,2022-02-07,361.85,Google Ads,APAC
788,2023-05-19,223.09,Google Ads,APAC
100,2022-11-05,92.01,Referral,US
372,2022-08-14,225.2,Google Ads,APAC
555,2022-08-08,98.84,Referral,EU
443,2023-12-06,209.24,Organic,EU
404,2022-09-04,302.08,Organic,US
608,2022-06-26,28.96,Organic,EU
158,2022-10-17,351.21,Referral,EU
387,2023-04-30,114.33,Email,APAC
678,2022-08-11,426.27,Google Ads,US
457,2023-09-01,449.3,Google Ads,US
593,2022-11-03,32.44,Email,US
865,2023-05-14,199.45,Email,US
193,2023-06-05,139.39,Google Ads,APAC
153,2022-09-02,308.12,Organic,APAC
814,2023-08-06,437.5,Email,APAC
267,2023-09-02,394.24,Email,APAC
677,2023-01-11,281.5,Google Ads,APAC
941,2023-10-18,52.69,Organic,US
265,2023-09-16,304.54,Google Ads,US
291,2023-09-25,490.06,Email,APAC
652,2022-04-13,438.99,Email,EU
92,2022-12-16,140.9,Organic,EU
850,2022-05-31,230.9,Referral,APAC
123,2022-04-17,368.14,Email,APAC
580,2022-08-28,417.2,Referral,US
650,2023-03-28,194.64,Email,US
923,2022-05-29,326.05,Referral,EU
997,2023-05-17,393.54,Email,EU
66,2022-09-19,460.64,Organic,EU
812,2023-04-14,83.69,Google Ads,US
427,2023-11-18,461.7,Email,EU
732,2023-03-26,53.74,Google Ads,US
215,2023-02-07,204.25,Email,APAC
134,2023-02-04,149.17,Referral,EU
263,2023-04-30,405.48,Google Ads,APAC
246,2023-10-14,48.75,Referral,APAC
987,2022-12-23,339.74,Referral,EU
411,2022-02-10,412.66,Email,US
527,2022-11-01,178.53,Google Ads,US
877,2023-03-31,495.72,Organic,APAC
363,2023-07-14,299.15,Referral,EU
110,2022-12-01,156.92,Email,US
107,2023-10-24,360.91,Google Ads,APAC
122,2022-12-20,264.79,Email,APAC
948,2022-12-28,368.09,Organic,US
114,2022-10-21,350.18,Referral,US
478,2023-08-24,67.89,Email,APAC
654,2023-06-10,207.92,Organic,APAC
934,2022-08-24,355.45,Organic,APAC
857,2023-07-12,459.45,Email,US
352,2022-05-11,413.29,Email,US
428,2023-03-03,243.16,Google Ads,US
811,2022-01-21,365.2,Google Ads,APAC
927,2023-10-22,64.04,Organic,EU
805,2023-11-13,233.56,Google Ads,APAC
814,2023-06-21,225.92,Email,US
223,2022-07-18,112.56,Google Ads,US
606,2023-12-22,82.98,Email,EU
97,2022-04-30,406.59,Referral,EU
698,2023-11-16,327.36,Email,APAC
385,2023-08-09,309.14,Organic,EU
445,2023-07-06,476.54,Email,US
250,2023-02-04,186.3,Google Ads,EU
358,2023-09-08,290.3,Referral,APAC
615,2022-06-20,128.36,Email,APAC
691,2023-06-22,264.04,Organic,EU
20,2022-03-28,78.22,Referral,APAC
618,2022-08-25,416.61,Google Ads,US
692,2022-09-17,231.52,Organic,US
449,2023-02-20,176.23,Referral,US
781,2022-11-01,209.11,Referral,APAC
672,2022-02-06,346.86,Referral,APAC
218,2022-11-06,26.85,Email,EU
701,2023-05-06,126.23,Email,EU
1000,2023-08-29,435.0,Organic,US
473,2023-04-07,340.79,Google Ads,US
275,2022-06-29,41.29,Referral,EU
649,2022-08-16,414.98,Referral,US
311,2022-02-10,477.78,Referral,US
5,2022-02-06,200.62,Google Ads,APAC
397,2022-05-20,340.44,Organic,US
496,2022-02-26,105.09,Referral,APAC
210,2023-12-18,347.0,Referral,US
348,2023-09-28,249.82,Email,EU
884,2023-05-20,313.44,Organic,APAC
943,2022-06-11,231.58,Referral,US
394,2022-01-05,212.3,Email,EU
319,2023-12-31,120.35,Email,EU
10,2023-01-28,247.15,Email,APAC
292,2022-10-04,79.86,Organic,EU
744,2022-07-21,12.96,Email,APAC
733,2023-03-28,436.53,Google Ads,APAC
254,2022-02-16,204.48,Google Ads,US
325,2022-03-31,247.54,Google Ads,APAC
318,2023-01-29,427.02,Google Ads,US
626,2022-04-30,122.8,Email,EU
296,2023-07-09,187.33,Google Ads,US
443,2022-05-29,295.13,Email,EU
486,2023-03-17,326.14,Referral,APAC
801,2022-03-13,454.18,Organic,US
413,2023-10-20,13.36,Google Ads,APAC
438,2022-10-12,79.22,Google Ads,EU
749,2023-05-29,205.63,Google Ads,EU
416,2022-09-23,372.18,Google Ads,US
495,2022-03-19,474.77,Email,EU
566,2023-10-05,151.49,Google Ads,US
971,2023-09-04,465.58,Google Ads,APAC
751,2023-07-08,69.36,Referral,APAC
130,2023-06-19,363.37,Email,APAC
696,2022-03-13,134.42,Referral,APAC
197,2022-06-02,177.27,Organic,EU
218,2023-03-11,343.42,Referral,US
174,2022-12-26,487.84,Organic,APAC
95,2023-08-28,161.07,Organic,EU
30,2022-07-30,296.12,Email,US
688,2022-07-11,204.79,Referral,APAC
147,2023-05-04,496.28,Referral,EU
897,2023-09-08,400.01,Organic,APAC
32,2022-08-16,314.35,Organic,APAC
672,2022-08-10,250.92,Email,APAC
805,2023-06-20,300.76,Referral,US
860,2023-06-15,317.9,Referral,US
925,2023-10-25,246.37,Referral,US
758,2022-10-17,481.01,Referral,EU
380,2023-06-06,218.24,Email,APAC
124,2023-06-19,257.18,Google Ads,US
521,2023-05-30,31.36,Organic,APAC
584,2022-01-16,404.45,Email,US
141,2022-06-22,305.48,Google Ads,APAC
296,2022-11-01,375.03,Email,APAC
515,2022-04-10,120.2,Email,APAC
569,2022-04-04,451.81,Referral,EU
319,2022-10-04,422.11,Organic,APAC
208,2022-09-16,129.85,Referral,APAC
773,2023-04-06,439.09,Organic,US
487,2023-11-09,388.94,Organic,APAC
135,2022-06-05,119.51,Google Ads,EU
435,2023-03-26,365.64,Email,EU
141,2023-06-27,248.08,Google Ads,EU
159,2022-05-27,224.99,Google Ads,APAC
36,2022-07-01,352.2,Google Ads,EU
969,2022-05-21,111.76,Google Ads,EU
478,2023-02-16,256.74,Google Ads,APAC
999,2023-07-22,433.24,Email,APAC
658,2022-05-10,82.22,Email,US
841,2023-05-01,86.08,Referral,APAC
633,2023-11-21,123.32,Referral,US
301,2022-08-18,324.98,Referral,US
220,2022-06-23,71.05,Referral,APAC
10,2023-07-09,468.32,Organic,APAC
219,2023-06-25,215.06,Email,EU
326,2023-07-05,227.92,Google Ads,US
658,2023-09-19,385.75,Google Ads,APAC
412,2023-09-14,76.47,Google Ads,US
800,2023-03-28,41.79,Email,APAC
913,2023-04-20,186.5,Organic,APAC
262,2022-10-02,403.77,Google Ads,US
48,2023-06-15,247.29,Referral,US
13,2023-10-23,269.58,Organic,US
916,2023-11-29,177.49,Organic,APAC
909,2022-04-05,234.36,Organic,APAC
209,2023-01-05,334.88,Referral,US
232,2023-09-27,48.92,Referral,EU
548,2022-11-20,110.67,Email,APAC
503,2022-07-31,354.07,Email,US
781,2022-01-25,432.2,Referral,EU
690,2022-04-01,211.8,Referral,APAC
546,2022-07-18,442.62,Google Ads,US
73,2023-01-26,211.95,Email,US
534,2022-05-17,348.67,Referral,APAC
234,2023-08-31,328.66,Google Ads,EU
760,2022-09-14,101.91,Referral,APAC
193,2023-08-04,347.1,Email,US
342,2022-09-12,230.54,Google Ads,APAC
954,2023-08-17,458.69,Email,EU
941,2022-06-27,387.19,Organic,EU
350,2022-06-29,319.53,Google Ads,US
682,2022-02-17,321.96,Google Ads,US
528,2022-06-27,127.06,Referral,US
518,2023-11-01,236.7,Email,US
841,2023-05-22,137.16,Email,US
943,2022-07-18,237.14,Email,EU
782,2022-05-06,343.72,Google Ads,US
653,2022-12-06,126.58,Google Ads,US
842,2023-05-04,243.69,Email,APAC
112,2022-09-25,306.88,Organic,APAC
175,2022-01-23,391.01,Referral,APAC
896,2022-05-11,415.67,Organic,US
882,2022-10-05,77.53,Organic,US
699,2022-09-04,363.02,Referral,EU
403,2022-07-30,347.62,Organic,US
72,2022-12-16,149.26,Google Ads,EU
88,2022-12-31,490.9,Google Ads,APAC
360,2022-08-21,258.71,Google Ads,APAC
10,2022-01-11,174.78,Referral,US
18,2023-12-09,403.22,Google Ads,US
175,2023-11-06,428.79,Google Ads,US
614,2023-07-01,203.01,Google Ads,APAC
321,2023-06-11,53.92,Google Ads,US
52,2023-05-23,198.33,Google Ads,EU
586,2023-09-27,211.69,Google Ads,EU
309,2023-06-05,59.19,Referral,APAC
587,2022-01-14,488.58,Google Ads,US
859,2022-04-23,384.22,Organic,APAC
332,2022-10-26,231.94,Email,EU
202,2023-09-22,379.12,Email,US
804,2022-11-30,81.81,Google Ads,EU
649,2022-05-22,289.24,Email,EU
313,2022-07-24,398.16,Organic,APAC
694,2022-02-17,170.42,Organic,US
923,2022-01-08,201.99,Organic,APAC
30,2023-05-28,405.03,Google Ads,US
759,2022-07-02,301.86,Email,APAC
987,2022-05-16,438.62,Organic,APAC
645,2023-07-31,252.73,Email,EU
490,2023-10-13,302.05,Referral,EU
81,2022-02-19,231.47,Google Ads,APAC
445,2023-07-05,101.03,Organic,EU
768,2023-06-10,205.95,Referral,EU
